title="2d cpeak"
variables="x","y","cpk","cmin"
zone i=    42, j=    42
   0.796098E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.796098E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.820976E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.820976E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.820976E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.820976E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.820976E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.820976E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.820976E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.845854E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.845854E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.845854E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.845854E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.845854E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.845854E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.845854E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.870732E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.870732E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.870732E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.870732E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.870732E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.870732E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.870732E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.895610E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.895610E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.895610E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.895610E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.895610E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.895610E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.895610E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.920488E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.920488E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.920488E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.920488E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.920488E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.920488E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.920488E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.945366E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.945366E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.945366E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.945366E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.945366E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.945366E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.945366E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.970244E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.970244E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.970244E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.970244E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.970244E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.970244E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.970244E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.995122E+02   0.000000E+00   0.000000E+00   0.000000E+00
   0.995122E+02   0.248780E+01   0.000000E+00   0.000000E+00
   0.995122E+02   0.497561E+01   0.000000E+00   0.000000E+00
   0.995122E+02   0.746341E+01   0.000000E+00   0.000000E+00
   0.995122E+02   0.995122E+01   0.000000E+00   0.000000E+00
   0.995122E+02   0.124390E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.149268E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.174146E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.199024E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.223902E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.248780E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.273659E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.298537E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.323415E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.348293E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.373171E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.398049E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.422927E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.447805E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.472683E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.497561E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.522439E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.547317E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.572195E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.597073E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.621951E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.646829E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.671707E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.696585E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.721463E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.746341E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.771220E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.796098E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.820976E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.845854E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.870732E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.895610E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.920488E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.945366E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.970244E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.995122E+02   0.000000E+00   0.000000E+00
   0.995122E+02   0.102000E+03   0.000000E+00   0.000000E+00
   0.102000E+03   0.000000E+00   0.100000E+01   0.000000E+00
   0.102000E+03   0.248780E+01   0.100000E+01   0.000000E+00
   0.102000E+03   0.497561E+01   0.100000E+01   0.000000E+00
   0.102000E+03   0.746341E+01   0.100000E+01   0.000000E+00
   0.102000E+03   0.995122E+01   0.100000E+01   0.000000E+00
   0.102000E+03   0.124390E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.149268E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.174146E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.199024E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.223902E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.248780E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.273659E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.298537E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.323415E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.348293E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.373171E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.398049E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.422927E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.447805E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.472683E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.497561E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.522439E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.547317E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.572195E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.597073E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.621951E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.646829E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.671707E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.696585E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.721463E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.746341E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.771220E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.796098E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.820976E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.845854E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.870732E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.895610E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.920488E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.945366E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.970244E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.995122E+02   0.100000E+01   0.000000E+00
   0.102000E+03   0.102000E+03   0.000000E+00   0.000000E+00
zone i=  42,j=   42, D=(1,2), f=point, t= "peak/mintime=    150.00 days"
   0.000000E+00  -0.301116E-16
   0.000000E+00  -0.531422E-16
   0.000000E+00  -0.109560E-15
   0.000000E+00  -0.139378E-15
   0.000000E+00  -0.121325E-15
   0.000000E+00  -0.696453E-16
   0.000000E+00  -0.553060E-17
   0.208657E-16   0.000000E+00
   0.176125E-15   0.000000E+00
   0.110952E-14   0.000000E+00
   0.176767E-14   0.000000E+00
   0.244604E-14   0.000000E+00
   0.290656E-14   0.000000E+00
   0.292005E-14   0.000000E+00
   0.186290E-14   0.000000E+00
   0.272343E-14   0.000000E+00
   0.208266E-14   0.000000E+00
   0.809017E-15   0.000000E+00
   0.254330E-15   0.000000E+00
   0.832500E-16   0.000000E+00
